AM,Rio Preto da Eva,-2.704497,-59.685793,false
AM,Santa Isabel do Rio Negro,-0.410824,-65.009205,false
AM,Santo Antônio do Içá,0,0,false
AM,São Gabriel da Cachoeira,-0.11909,-67.084042,false
AM,São Paulo de Olivença,-3.472919,-68.964581,false
AM,São Sebastião do Uatumã,-2.559147,-57.873049,false
AM,Silves,-2.81748,-58.248031,false
AM,Tabatinga,0,0,false
AM,Tapauá,-5.6232283,-63.1879157,false
AM,Tefé,0,0,false
AM,Tonantins,-2.865825,-67.791904,false
AM,Uarini,-2.996087,-65.113298,false
AM,Urucará,-2.529364,-57.753797,false
AM,Urucurituba,-3.128412,-58.149637,false
AP,Amapá,0,0,false
AP,Calçoene,2498,-50949,false
AP,Cutias,0.9860003,-50802,false
AP,Ferreira Gomes,0.8579992,-51.18,false
AP,Itaubal,0,0,false
AP,Laranjal do Jari,0,0,false
AP,Macapá,0.0456321,-51.0632732,true
AP,Mazagão,-0.1149997,-51.2890003,false
AP,Oiapoque,3843,-51835,false
AP,Pedra Branca do Amapari,778,-51.9440003,false
AP,Porto Grande,0.7130003,-51413,false
AP,Pracuúba,0,0,false
AP,Santana,-0.055426,-51.1767672,false
AP,Serra do Navio,896,-52.0020003,false
AP,Tartarugalzinho,0,0,false
AP,Vitória do Jari,0,0,false
BA,Abaíra,-13.24883,-41.661869,false
BA,Abaré,-8.720734,-39.116178,false
BA,Acajutiba,-11.657522,-38.019737,false
BA,Adustina,-10.54369,-38.111265,false
BA,Água Fria,0,0,false
BA,Aiquara,-14.126918,-39.893653,false
BA,Alagoinhas,0,0,false
BA,Alcobaça,-17.519468,-39.203609,false
BA,Almadina,-14.708869,-39.641491,false
BA,Amargosa,-13.021462,-39.601966,false
BA,Amélia Rodrigues,-12.391429,-38.756289,false
BA,América Dourada,-11.442938,-41.439007,false
BA,Anagé,-14.61512,-41.135569,false
BA,Andaraí,0,0,false
BA,Andorinha,-10.348214,-39.839142,false
BA,Angical,0,0,false
BA,Anguera,-12.146157,-39.246186,false
BA,Antas,-10.385621,-38.340118,false
BA,Antônio Cardoso,-12.433493,-39.117555,false
BA,Antônio Gonçalves,-10.576686,-40.278489,false
BA,Aporá,-11.657708,-38.081418,false
BA,Apuarema,-13.854241,-39.750148,false
BA,Araças,0,0,false
BA,Aracatu,-14.427986,-41.464783,false
BA,Araci,-11.325316,-38.958385,false
BA,Aramari,-12.088399,-38.496937,false
BA,Arataca,-15.265099,-39.419017,false
BA,Aratuípe,-13.071595,-39.003763,false
BA,Aurelino Leal,0,0,false
BA,Baianópolis,0,0,false
BA,Baixa Grande,0,0,false
BA,Banzaê,-10.578784,-38.621243,false
BA,Barra,0,0,false
BA,Barra da Estiva,-13.623699,-41.334697,false
BA,Barra do Choça,-14.8663377,-40.5803746,false
BA,Barra do Mendes,-11.802898,-42.094698,false
BA,Barra do Rocha,-14.199994,-39.599098,false
BA,Barreiras,-12.1439,-44.9972,false
BA,Barro Alto,0,0,false
BA,Barro Preto,0,0,false
BA,Barrocas,-11.529978,-39.078727,false
BA,Belmonte,0,0,false
BA,Belo Campo,0,0,false
BA,Biritinga,-11.607156,-38.805055,false
BA,Boa Nova,-14.359754,-40.206444,false
BA,Boa Vista do Tupim,-12.649774,-40.606376,false
BA,Bom Jesus da Lapa,-13.250571,-43.410754,false
BA,Bom Jesus da Serra,-14.366312,-40.512556,false
BA,Boninal,-12.706887,-41.828604,false
BA,Bonito,0,0,false
BA,Boquira,-12.820536,-42.732354,false
BA,Botuporã,-13.377235,-42.516301,false
BA,Brejões,-13.103948,-39.798797,false
BA,Brejolândia,-12.481547,-43.967855,false
BA,Brotas de Macaúbas,-11.991452,-42.632609,false
BA,Brumado,-14.202127,-41.669592,false
BA,Buerarema,-14.959497,-39.302849,false
BA,Buritirama,-10.717055,-43.630231,false
BA,Caatiba,-14.969854,-40.409156,false
BA,Cabaceiras do Paraguaçu,-12.531694,-39.190231,false
BA,Cachoeira,0,0,false
BA,Caculé,-14.500281,-42.222872,false
BA,Caém,-11.067693,-40.432039,false
BA,Caetanos,-14.334745,-40.917506,false
BA,Caetité,-14.068422,-42.486133,false
BA,Cafarnaum,-11.691399,-41.468823,false
BA,Cairu,-13.490377,-39.046525,false
BA,Caldeirão Grande,-11.020798,-40.295577,false
BA,Camacan,-15.414157,-39.491937,false
BA,Camaçari,-12.699638,-38.326265,false
BA,Camamu,-13.939773,-39.107082,false
BA,Campo Alegre de Lourdes,-9.522212,-43.01258,false
BA,Campo Formoso,0,0,false
BA,Canápolis,0,0,false
BA,Canarana,0,0,false
BA,Canavieiras,-15.672205,-38.953648,false
BA,Candeal,-11.804851,-39.120277,false
BA,Candeias,0,0,false
BA,Candiba,-14.409738,-42.866694,false
BA,Cândido Sales,-15.499309,-41.241438,false
BA,Cansanção,-10.664713,-39.494388,false
BA,Canudos,-9.900135,-39.147059,false
BA,Capela do Alto Alegre,-11.665797,-39.834912,false
BA,Capim Grosso,-11.3777725,-40.0090527,false
BA,Caraíbas,0,0,false
BA,Caravelas,-17.726839,-39.259679,false
BA,Cardeal da Silva,-11.947191,-37.946905,false
BA,Carinhanha,-14.298524,-43.772349,false
BA,Casa Nova,-9.164083,-40.973977,false
BA,Castro Alves,-12.75795,-39.424753,false
BA,Catolândia,-12.310013,-44.864808,false
BA,Catu,-12.351274,-38.379108,false
BA,Caturama,-13.323938,-42.290385,false
BA,Central,-11.137576,-42.111625,false
BA,Chorrochó,-8.969498,-39.097942,false
BA,Cícero Dantas,-10.589664,-38.379377,false
BA,Cipó,-11.103172,-38.517942,false
BA,Coaraci,-14.636996,-39.555609,false
BA,Cocos,-14.1819283,-44.5345092,false
BA,Conceição da Feira,-12.507835,-38.997823,false
BA,Conceição do Almeida,-12.768441,-39.166801,false
BA,Conceição do Coité,-11.559953,-39.280827,false
BA,Conceição do Jacuípe,-12.326831,-38.768433,false
BA,Conde,0,0,false
BA,Condeúba,-14.902227,-41.971829,false
